Region,Country,Fuel,Tech,Sector,Year,Fuel (kt),BC (Gg),OC (Gg)
Southeast As, Thailand       , Brown Coal     , Category       , Power       ,1990,9875,0.097,0.83
Southeast As, Thailand       , Brown Coal     , Category       , Power       ,1995,13581,0.133,1.142
Southeast As, Thailand       , Brown Coal     , Category       , Power       ,2000,14174,0.139,1.192
Southeast As, Thailand       , Brown Coal     , Category       , Power       ,2005,16586,0.163,1.394
Southeast As, Thailand       , Brown Coal     , Category       , Power       ,2010,16004,0.157,1.345
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1925,1231.6,0.369,1.123
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1930,1355.1,0.407,1.236
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1935,1524.9,0.457,1.391
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1940,1663.9,0.499,1.517
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1945,1859.4,0.558,1.696
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1950,2177.4,0.653,1.986
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1955,2512.4,0.754,2.291
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1960,2901.8,0.871,2.646
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1965,3345.7,1.004,3.051
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1970,3826.8,1.148,3.49
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1975,4210,1.263,3.84
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1980,4617.2,1.385,4.211
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1985,4872.6,1.462,4.444
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1990,4661.4,1.398,4.251
Southeast As, Thailand       , Charcoal       , Category       , Residential ,1995,4053.8,1.216,3.697
Southeast As, Thailand       , Charcoal       , Category       , Residential ,2000,3402.4,1.021,3.103
Southeast As, Thailand       , Charcoal       , Category       , Residential ,2005,164.5,0.049,0.15
Southeast As, Thailand       , Charcoal       , Category       , Residential ,2010,202.8,0.061,0.185
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,1975,4,0.003,0.004
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,1980,94,0.064,0.088
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,1985,212,0.141,0.197
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,1990,250,0.165,0.232
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,1995,2305,1.501,2.138
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,2000,3212,2.078,2.978
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,2005,7597,4.896,7.04
Southeast As, Thailand       , Hard Coal      , Category       , Industrial  ,2010,12944,8.342,11.995
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,1950,4.5,0,0
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,1955,25.7,0.001,0.002
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,1960,11,0,0
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,1965,1,0,0
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,2000,472,0.004,0.004
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,2005,878,0.008,0.008
Southeast As, Thailand       , Hard Coal      , Category       , Power       ,2010,4434,0.041,0.042
Southeast As, Thailand       , Hard Coal      , Rail           , Transport   ,1925,19.1,0.019,0.004
Southeast As, Thailand       , Hard Coal      , Rail           , Transport   ,1935,54.8,0.054,0.011
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1930,-2.3,-0.001,-0.003
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1940,-8.3,-0.003,-0.01
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1950,7,0.003,0.008
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1955,10,0.004,0.012
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1965,36,0.015,0.043
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1970,25,0.01,0.03
Southeast As, Thailand       , Heavy Fuel Oil , *Intl shipping , Transport   ,1975,36,0.015,0.043
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1930,-0.7,0,-0.001
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1940,-2.5,-0.001,-0.003
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1950,2.1,0.001,0.003
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1955,3,0.001,0.004
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1965,10.8,0.004,0.013
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1970,7.5,0.003,0.009
Southeast As, Thailand       , Heavy Fuel Oil , *Ships         , Transport   ,1975,10.8,0.004,0.013
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1930,-1.6,0,0
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1940,-5.8,-0.001,0
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1945,0,0,0
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1950,19.2,0.003,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1955,55.5,0.01,0.004
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1965,259.6,0.047,0.018
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1970,688,0.124,0.046
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1975,873,0.157,0.059
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1980,1455,0.262,0.098
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1985,1159,0.209,0.078
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1990,2139,0.385,0.144
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,1995,3734,0.672,0.252
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,2000,3147,0.566,0.212
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,2005,2614,0.471,0.176
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Industrial  ,2010,904,0.163,0.061
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1940,12.3,0,0
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1950,20.9,0.001,0
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1955,68.5,0.003,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1960,117,0.005,0.002
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1965,122.5,0.005,0.002
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1970,465,0.018,0.007
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1975,1112,0.044,0.017
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1980,2910,0.115,0.043
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1985,866,0.034,0.013
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1990,2380,0.094,0.035
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,1995,4950,0.196,0.074
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,2000,2282,0.09,0.034
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,2005,1891,0.075,0.028
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Power       ,2010,227,0.009,0.003
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,1970,13,0.006,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,1975,209,0.093,0.01
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,1980,57,0.025,0.003
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,1985,16,0.007,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,1990,26,0.012,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,1995,53,0.024,0.003
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,2000,12,0.005,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,2005,6,0.003,0
Southeast As, Thailand       , Heavy Fuel Oil , Category       , Residential ,2010,4,0.002,0
Southeast As, Thailand       , Heavy Fuel Oil , Rail           , Transport   ,1930,2.3,0.003,0.001
Southeast As, Thailand       , Heavy Fuel Oil , Rail           , Transport   ,1940,8.3,0.012,0.005
Southeast As, Thailand       , Heavy Fuel Oil , Rail           , Transport   ,1945,-1.8,-0.003,-0.001
Southeast As, Thailand       , Heavy Fuel Oil , Rail           , Transport   ,1950,14.3,0.021,0.008
Southeast As, Thailand       , Heavy Fuel Oil , Rail           , Transport   ,1955,5.7,0.009,0.003
Southeast As, Thailand       , Heavy Fuel Oil , Rail           , Transport   ,1965,0.2,0,0
Southeast As, Thailand       , Kerosene       , Category       , Residential ,1970,76,0.068,0.008
Southeast As, Thailand       , Kerosene       , Category       , Residential ,1975,121,0.109,0.012
Southeast As, Thailand       , Kerosene       , Category       , Residential ,1980,177,0.159,0.018
Southeast As, Thailand       , Kerosene       , Category       , Residential ,1985,81,0.073,0.008
Southeast As, Thailand       , Kerosene       , Category       , Residential ,1990,51,0.046,0.005
Southeast As, Thailand       , Kerosene       , Category       , Residential ,1995,35,0.032,0.004
Southeast As, Thailand       , Kerosene       , Category       , Residential ,2000,11,0.01,0.001
Southeast As, Thailand       , Kerosene       , Category       , Residential ,2005,7,0.006,0.001
Southeast As, Thailand       , Kerosene       , Category       , Residential ,2010,4,0.004,0
Southeast As, Thailand       , Kerosene       , Commercial use , Residential ,1980,93,0.084,0.009
Southeast As, Thailand       , Kerosene       , Commercial use , Residential ,1985,68,0.061,0.007
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1950,139,0.06,0.064
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1955,293,0.127,0.142
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1960,485,0.211,0.241
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1965,534,0.233,0.275
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1970,673,0.293,0.335
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1975,1373,0.601,0.737
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1980,1447,0.633,0.771
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1985,1459,0.638,0.766
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1990,2643,0.658,1.015
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,1995,4522,0.863,1.711
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,2000,4926,0.444,1.024
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,2005,4828,0.264,0.593
Southeast As, Thailand       , Light distillat, *LD vehicle    , Vehicle     ,2010,5368,0.155,0.341
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,1970,45,0.006,0.002
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,1975,54,0.008,0.002
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,1980,90,0.013,0.004
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,1985,46,0.006,0.002
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,1990,80,0.011,0.003
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,1995,131,0.018,0.005
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,2000,38,0.005,0.002
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,2005,547,0.076,0.023
Southeast As, Thailand       , Light distillat, Category       , Industrial  ,2010,23,0.003,0.001
Southeast As, Thailand       , Light distillat, Category       , Transport   ,1970,11,0,0.001
Southeast As, Thailand       , Light distillat, Category       , Transport   ,1975,28,0.001,0.001
Southeast As, Thailand       , Light distillat, Category       , Transport   ,1980,3,0,0
Southeast As, Thailand       , Light distillat, Category       , Transport   ,1985,3,0,0
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,1970,40,0.019,0.002
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,1975,102,0.048,0.005
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,1980,131,0.061,0.007
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,1985,309,0.145,0.016
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,1990,397,0.186,0.021
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,1995,592,0.277,0.031
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,2000,765,0.358,0.04
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,2005,1116,0.522,0.058
Southeast As, Thailand       , Liquefied Petro, Category       , Residential ,2010,1412,0.661,0.073
Southeast As, Thailand       , Manufacturing  , Lead           , Smelting    ,2000,3,0,0
Southeast As, Thailand       , Manufacturing  , Oil production , Production  ,1970,3673,0,0.334
