cou_abb,reg_abb,Sector/Activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,GAS,REN,NOF,Sum
ITAL,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.010912148,n.a,n.a,n.a,0.010912148
ITAL,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.013193378,0.010712384,n.a,n.a,n.a,0.023905762
ITAL,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000374559,n.a,n.a,n.a,0.000374559
ITAL,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.007292125,n.a,n.a,n.a,n.a,0.007292125
ITAL,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.071654275,n.a,n.a,n.a,n.a,0.071654275
ITAL,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.498620916,n.a,n.a,n.a,n.a,0.498620916
ITAL,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.025553373,n.a,n.a,n.a,0.025553373
ITAL,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.764669618,0.641346019,n.a,n.a,n.a,1.406015637
ITAL,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.371773656,0.02247,n.a,n.a,n.a,0.394243656
ITAL,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.032009336,n.a,n.a,n.a,0.032009336
ITAL,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.126,0.126
ITAL,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.732881065,4.732881065
ITAL,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.3042,0.3042
ITAL,WHOL,SUM,0,0,25.52220477,46.83072496,0,3.194925646,3.623812676,2.176711811,195.1277807,24.94718659,1.355376267,2.385745385,0,101.3694605,406.5339293
LATV,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,DOM,n.a,n.a,0.809999214,n.a,n.a,n.a,0.742519769,n.a,0.172578659,0.151515856,0.002802756,n.a,n.a,n.a,1.879416254
LATV,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,0.000663189,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000663189
LATV,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.043141187,0.104955323,n.a,0.152830815,n.a,0.000385093,n.a,n.a,n.a,0.301312418
LATV,WHOL,IN_BO_OTH_L,n.a,n.a,0.122857425,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.122857425
LATV,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,IN_BO_PAP,n.a,n.a,0.015354112,n.a,n.a,n.a,0.000617254,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.015971366
LATV,WHOL,IN_OC,n.a,n.a,0.017272993,n.a,n.a,0.013616864,2.87E-15,n.a,0.514350638,0.059597562,0.000415694,n.a,n.a,n.a,0.605253753
LATV,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.2,1.2
LATV,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.022984073,0.000471737,n.a,n.a,n.a,n.a,0.023455809
LATV,WHOL,PP_EX_L,0.004429464,n.a,0.194356591,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.198786054
LATV,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.159709375,0.044776119,1.629103382,0.011704971,n.a,n.a,n.a,n.a,1.845293848
LATV,WHOL,PP_EX_S,0.000492163,n.a,0.021595177,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.022087339
LATV,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.001360201,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001360201
LATV,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.005414034,n.a,0.036823706,n.a,n.a,n.a,n.a,n.a,0.04223774
LATV,WHOL,PP_NEW_L,n.a,n.a,6.41E-05,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.41E-05
LATV,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.028,0.028
LATV,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0348,0.0348
LATV,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000846093,0.000846093
LATV,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0591133,n.a,n.a,n.a,n.a,n.a,0.0591133
LATV,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.026628618,n.a,n.a,n.a,n.a,0.026628618
LATV,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000660861,n.a,n.a,n.a,n.a,0.000660861
LATV,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.056648283,n.a,n.a,n.a,0.056648283
LATV,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000330431,n.a,n.a,n.a,n.a,0.000330431
LATV,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000120337,n.a,n.a,n.a,0.000120337
LATV,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.008878964,n.a,n.a,n.a,n.a,0.008878964
LATV,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.012345543,7.97E-05,n.a,n.a,n.a,0.01242521
LATV,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.023199395,n.a,n.a,n.a,n.a,0.023199395
LATV,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.67E-05,n.a,n.a,n.a,3.67E-05
LATV,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.019287369,0.033477738,n.a,n.a,n.a,0.052765108
LATV,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001940281,0.004130391,n.a,n.a,n.a,0.006070672
LATV,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000836181,n.a,n.a,n.a,0.000836181
LATV,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.106806,0.106806
LATV,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LATV,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.010368,0.010368
LATV,WHOL,SUM,0.004921626,0,1.181499631,0,0,0.056758052,1.015239145,0.044776119,2.587784573,0.31656159,0.098932819,0,0,1.380820093,6.687293648
LITH,WHOL,CON_COMB,0.003234999,n.a,n.a,n.a,n.a,n.a,2.26E-06,n.a,6.245410646,0.019834716,n.a,n.a,n.a,n.a,6.268482623
LITH,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,DOM,0.241848708,n.a,6.564249226,n.a,n.a,0.154642557,1.646661846,n.a,0.185034365,0.209428235,0.000942576,n.a,n.a,n.a,9.002807512
LITH,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,IN_BO_CON,0.005808489,n.a,n.a,n.a,n.a,n.a,0.000484454,n.a,4.427427478,0.000210697,n.a,n.a,n.a,n.a,4.433931118
LITH,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.071233493,0.103761277,n.a,0.055855904,0.001222899,0.000220066,n.a,n.a,n.a,0.232293639
LITH,WHOL,IN_BO_OTH_L,n.a,n.a,0.214467447,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.214467447
LITH,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,IN_OC,n.a,n.a,n.a,n.a,n.a,0.006408015,0.000484454,n.a,0.062547521,0.115121829,0.00035389,n.a,n.a,n.a,0.184915708
LITH,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.074242529,0.000157234,n.a,n.a,n.a,n.a,0.074399763
LITH,WHOL,PP_EX_L,0.016587134,n.a,0.353871287,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.370458421
LITH,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.099012402,n.a,5.987605291,0.007861719,n.a,n.a,n.a,n.a,6.094479411
LITH,WHOL,PP_EX_S,0.001843015,n.a,0.039319032,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.041162047
LITH,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.171704349,n.a,3.295090416,n.a,n.a,n.a,n.a,n.a,3.466794765
LITH,WHOL,PP_NEW_L,0.004822722,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.004822722
LITH,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.7885,0.7885
LITH,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.087,0.087
LITH,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.10775695,0.10775695
LITH,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.622469072,4.622469072
LITH,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.656410119,4.656410119
LITH,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.102588235,n.a,n.a,n.a,n.a,0.102588235
LITH,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.005832045,n.a,n.a,n.a,0.005832045
LITH,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.032,n.a,n.a,n.a,n.a,0.032
LITH,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.014117647,n.a,n.a,n.a,n.a,0.014117647
LITH,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000173913,n.a,n.a,n.a,0.000173913
LITH,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.027219788,n.a,n.a,n.a,n.a,0.027219788
LITH,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.053655529,0.001466207,n.a,n.a,n.a,0.055121736
LITH,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.118864941,n.a,n.a,n.a,n.a,0.118864941
LITH,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.24E-06,n.a,n.a,n.a,3.24E-06
LITH,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.065559529,0.061884549,n.a,n.a,n.a,0.127444078
LITH,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.017943529,0.000498627,n.a,n.a,n.a,0.018442156
LITH,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000353931,n.a,n.a,n.a,0.000353931
LITH,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.274002,0.274002
LITH,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LITH,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.01566,0.01566
LITH,WHOL,SUM,0.274145067,0,7.171906991,0,0,0.232284065,2.022111042,0,20.33321415,0.785786529,0.071729038,0,0,10.55179814,41.44297502
LUXE,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,DOM,n.a,n.a,n.a,n.a,n.a,0.009835693,0.030187351,n.a,n.a,1.12896404,0.000190408,n.a,n.a,n.a,1.169177493
LUXE,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.014112384,n.a,0.004096671,n.a,1.63E-05,n.a,n.a,n.a,0.01822534
LUXE,WHOL,IN_BO_OTH_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,IN_OC,n.a,n.a,0.474458971,n.a,n.a,0.004601193,0.020574731,n.a,0.044029193,n.a,0.000175033,n.a,n.a,n.a,0.543839121
LUXE,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_EX_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.047428023,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.047428023
LUXE,WHOL,PP_EX_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.000922972,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000922972
LUXE,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.000486009,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000486009
LUXE,WHOL,PP_NEW_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.722,0.722
LUXE,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000101647,n.a,n.a,n.a,n.a,0.000101647
LUXE,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0543123,n.a,n.a,n.a,0.0543123
LUXE,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000320719,n.a,n.a,n.a,n.a,0.000320719
