"FAOST_CODE","Year","X3D_Rice.Cultivation","X3B_Manure.management","X3E_Enteric.fermentation"
"216","1992","1464.9626","51.419","606.514"
"216","1993","1439.424","54.2139","620.4771"
"216","1994","1435.4622","57.4614","623.6004"
"216","1995","1457.4889","55.9643","552.1679"
"216","1996","1482.1589","59.8277","491.6678"
"216","1997","1585.412","63.4623","440.3204"
"216","1998","1521.2345","63.0001","379.0419"
"216","1999","1594.5491","59.4197","340.1149"
"216","2000","1581.959","60.5986","322.2584"
"216","2001","1619.4198","61.6693","314.4014"
"216","2002","1543.9476","63.6373","328.1573"
"216","2003","1625.57","66.2865","344.2434"
"216","2004","1598.2193","68.4385","359.3108"
"216","2005","1635.3403","69.8934","376.9251"
"216","2006","1625.7742","70.8853","396.3476"
"216","2007","1706.342","75.0363","416.5612"
"216","2008","1708.6841","72.2853","423.8758"
"216","2009","1781.9185","70.5498","419.8821"
"216","2010","1908.4075","71.9672","410.8765"
"216","2011","1863.1754","73.1536","381.3551"
"216","2012","1912.3197","73.2937","355.952"
"216","2013","1868.7425","72.0832","330.4953"
"216","2014","1732.8272","70.8714","303.7961"
"216","2030","1427.2095","79.3629","420.7211"
"216","2050","962.1122","87.6124","479.838"
"217","1961","0.1677","0.5138","8.9556"
"217","1962","0.2796","0.5394","9.3294"
"217","1963","0.2233","0.5855","10.1896"
"217","1964","0.3035","0.6377","10.8919"
"217","1965","0.3036","0.6705","11.6209"
"217","1966","0.3441","0.6792","11.727"
"217","1967","0.3136","0.6786","11.9142"
"217","1968","0.3198","0.7156","12.1672"
"217","1969","0.2688","0.6844","11.7094"
"217","1970","0.2801","0.6777","12.4655"
"217","1971","0.2944","0.6463","11.4301"
"217","1972","0.1792","0.7475","13.5281"
"217","1973","0.1067","0.7722","13.6103"
"217","1974","0.1137","0.8044","14.211"
"217","1975","0.1207","0.8577","15.2744"
"217","1976","0.1299","0.866","15.3354"
"217","1977","0.1742","0.8403","15.1524"
"217","1978","0.1792","0.8717","15.5493"
"217","1979","0.205","0.819","14.6602"
"217","1980","0.2061","0.6931","12.7907"
"217","1981","0.2027","0.7213","13.1979"
"217","1982","0.3181","0.8041","15.1473"
"217","1983","0.243","0.7531","13.6203"
"217","1984","0.2363","0.8093","15.1724"
"217","1985","0.243","0.9258","15.7002"
"217","1986","0.1928","1.0037","18.1723"
"217","1987","0.1736","1.0601","19.2866"
"217","1988","0.2822","1.3469","22.9668"
"217","1989","0.2229","1.3748","22.1153"
"217","1990","0.215","1.4323","24.8996"
"217","1991","0.2845","1.3507","21.5948"
"217","1992","0.1529","1.2113","18.1789"
"217","1993","0.3158","1.1626","17.1226"
"217","1994","0.5905","1.1177","16.2599"
"217","1995","0.4695","0.9346","13.7558"
"217","1996","0.6434","1.0932","17.2622"
"217","1997","0.3579","1.2202","21.2353"
"217","1998","0.4748","1.3149","22.3098"
"217","1999","0.4272","1.4129","23.6484"
"217","2000","0.363","1.4873","24.7378"
"217","2001","0.3596","1.5351","25.124"
"217","2002","0.3586","1.5999","25.8908"
"217","2003","0.3203","1.6619","26.4863"
"217","2004","0.3615","1.6999","26.5334"
"217","2005","0.3694","1.8217","28.4386"
"217","2006","0.3441","1.896","29.1447"
"217","2007","0.3671","1.9589","29.4861"
"217","2008","0.4087","1.9564","29.7318"
"217","2009","0.5119","2.0942","30.623"
"217","2010","0.5309","2.158","31.1895"
"217","2011","0.5008","2.2015","31.4902"
"217","2012","1.0778","2.3372","38.0362"
"217","2013","1.0331","2.3903","39.6073"
"217","2014","0.9396","2.5603","42.9206"
"217","2030","0.6139","3.3932","44.2526"
"217","2050","0.968","4.911","57.9363"
"218","1961",NA,"0.0043","3e-04"
"218","1962",NA,"0.0043","3e-04"
"218","1963",NA,"0.0031","2e-04"
"218","1964",NA,"0.0121","9e-04"
"218","1965",NA,"0.0119","8e-04"
"218","1966",NA,"0.0119","8e-04"
"218","1967",NA,"0.0119","8e-04"
"218","1968",NA,"0.012","9e-04"
"218","1969",NA,"0.0122","9e-04"
"218","1970",NA,"0.0123","9e-04"
"218","1971",NA,"0.0125","9e-04"
"218","1972",NA,"0.0127","9e-04"
"218","1973",NA,"0.013","9e-04"
"218","1974",NA,"0.0133","9e-04"
"218","1975",NA,"0.0135","0.001"
"218","1976",NA,"0.0127","9e-04"
"218","1977",NA,"0.0128","9e-04"
"218","1978",NA,"0.0139","0.001"
"218","1979",NA,"0.0142","0.001"
"218","1980",NA,"0.0146","0.001"
"218","1981",NA,"0.0149","0.0011"
"218","1982",NA,"0.0152","0.0011"
"218","1983",NA,"0.0156","0.0011"
"218","1984",NA,"0.0142","0.001"
"218","1985",NA,"0.0142","0.001"
"218","1986",NA,"0.0142","0.001"
"218","1987",NA,"0.0142","0.001"
"218","1988",NA,"0.0142","0.001"
"218","1989",NA,"0.0142","0.001"
"218","1990",NA,"0.0142","0.001"
"218","1991",NA,"0.0142","0.001"
"218","1992",NA,"0.0142","0.001"
"218","1993",NA,"0.0142","0.001"
"218","1994",NA,"0.0142","0.001"
"218","1995",NA,"0.0142","0.001"
"218","1996",NA,"0.0142","0.001"
"218","1997",NA,"0.0142","0.001"
"218","1998",NA,"0.0142","0.001"
"218","1999",NA,"0.0142","0.001"
"218","2000",NA,"0.0142","0.001"
"218","2001",NA,"0.0142","0.001"
"218","2002",NA,"0.0142","0.001"
"218","2003",NA,"0.0142","0.001"
"218","2004",NA,"0.0142","0.001"
"218","2005",NA,"0.0142","0.001"
"218","2006",NA,"0.0142","0.001"
"218","2007",NA,"0.0142","0.001"
"218","2008",NA,"0.0142","0.001"
"218","2009",NA,"0.0142","0.001"
"218","2010",NA,"0.0142","0.001"
"218","2011",NA,"0.0142","0.001"
"218","2012",NA,"0.0142","0.001"
"218","2013",NA,"0.0142","0.001"
"218","2014",NA,"0.0142","0.001"
"218","2030",NA,"0.0219","0.0015"
"218","2050",NA,"0.0307","0.0022"
"219","1961",NA,"0.2773","0.3021"
"219","1962",NA,"0.4077","0.3146"
"219","1963",NA,"0.3968","0.3474"
"219","1964",NA,"0.3924","0.3327"
"219","1965",NA,"0.4159","0.2959"
"219","1966",NA,"0.529","0.3128"
"219","1967",NA,"0.4481","0.298"
"219","1968",NA,"0.476","0.3338"
"219","1969",NA,"0.5002","0.3538"
"219","1970",NA,"0.5415","0.3791"
"219","1971",NA,"0.4912","0.3746"
"219","1972",NA,"0.4744","0.3899"
"219","1973",NA,"0.5901","0.4469"
"219","1974",NA,"0.6895","0.4415"
"219","1975",NA,"0.7434","0.6172"
"219","1976",NA,"0.9642","0.6137"
"219","1977",NA,"1.1608","0.6684"
"219","1978",NA,"1.4302","0.9249"
"219","1979",NA,"1.4356","0.948"
"219","1980",NA,"1.4582","0.9684"
"219","1981",NA,"1.7194","1.0735"
"219","1982",NA,"1.5166","0.9775"
"219","1983",NA,"1.2444","0.7656"
"219","1984",NA,"0.9654","0.7564"
"219","1985",NA,"1.189","0.9053"
"219","1986",NA,"1.3184","0.9038"
"219","1987",NA,"1.5325","0.9838"
"219","1988",NA,"1.745","1.0039"
"219","1989",NA,"1.3768","1.0835"
"219","1990",NA,"1.3619","0.8842"
"219","1991",NA,"1.3618","0.8841"
"219","1992",NA,"1.3747","0.9613"
"219","1993",NA,"1.3673","0.9508"
"219","1994",NA,"1.3176","0.9397"
"219","1995",NA,"1.1878","0.9178"
"219","1996",NA,"1.1909","0.9243"
"219","1997",NA,"1.1909","0.9194"
"219","1998",NA,"1.1909","0.9195"
"219","1999",NA,"1.1929","0.9718"
"219","2000",NA,"1.1984","1.0312"
"219","2001",NA,"1.1987","1.0315"
"219","2002",NA,"1.1989","1.0317"
"219","2003",NA,"1.199","1.0318"
"219","2004",NA,"1.1992","1.032"
"219","2005",NA,"1.1991","1.0319"
"219","2006",NA,"1.1991","1.0319"
"219","2007",NA,"1.2027","1.0373"
"219","2008",NA,"1.2029","1.0375"
"219","2009",NA,"1.2031","1.0378"
"219","2010",NA,"1.2021","1.0367"
"219","2011",NA,"1.202","1.0367"
"219","2012",NA,"1.214","1.0516"
"219","2013",NA,"1.2208","1.0565"
"219","2014",NA,"1.2281","1.0643"
"219","2030",NA,"1.8292","1.2203"
"219","2050",NA,"2.5506","1.3988"
"220","1961","0.572","0.1871","3.366"
"220","1962","0.5972","0.1912","3.372"
"220","1963","0.5859","0.197","3.4428"
"220","1964","0.5783","0.2122","3.508"
"220","1965","0.5708","0.2194","3.682"
"220","1966","0.5607","0.2312","3.7562"
"220","1967","0.5355","0.2445","3.8979"
"220","1968","0.5204","0.2537","4.004"
"220","1969","0.5002","0.2638","4.0953"
"220","1970","0.4716","0.2792","4.2598"
"220","1971","0.4743","0.2925","4.3975"
"220","1972","0.5526","0.3042","4.541"
"220","1973","0.5526","0.314","4.6988"
"220","1974","0.807","0.3188","4.7748"
"220","1975","1.0198","0.3333","4.8666"
"220","1976","0.9636","0.3404","4.9343"
"220","1977","0.9484","0.3556","5.0065"
"220","1978","0.6387","0.3514","5.0766"
"220","1979","0.6389","0.3546","5.2107"
"220","1980","0.3578","0.3565","5.2458"
"220","1981","0.1123","0.3678","5.2016"
"220","1982","0.1273","0.3965","4.9902"
"220","1983","0.1241","0.4044","4.6291"
"220","1984","0.222","0.4045","4.373"
"220","1985","0.2395","0.3941","4.1035"
"220","1986","0.2559","0.3733","4.23"
"220","1987","0.3402","0.3935","4.399"
"220","1988","0.3528","0.3652","4.0491"
"220","1989","0.6048","0.4123","3.6242"
"220","1990","0.5431","0.4224","3.3757"
"220","1991","0.6552","0.43","3.2748"
"220","1992","0.756","0.4136","2.7725"
"220","1993","0.63","0.4356","2.9163"
"220","1994","0.5922","0.4048","2.9161"
"220","1995","0.3276","0.4498","2.9121"
"220","1996","0.63","0.4567","3.0358"
"220","1997","0.378","0.43","3.0136"
"220","1998","0.378","0.4368","2.82"
"220","1999","0.252","0.4587","2.8841"
"220","2000","0.3528","0.5326","2.6141"
"220","2001","0.3528","0.6448","2.6216"
"220","2002","0.378","0.7821","2.718"
"220","2003","0.2394","0.7095","2.5934"
"220","2004","0.2268","0.7273","2.6215"
"220","2005","0.252","0.7287","2.6284"
"220","2006","0.237","0.7215","2.5822"
"220","2007","0.2749","0.7281","2.5082"
"220","2008","0.2749","0.7504","2.5118"
"220","2009","0.2461","0.7868","2.5621"
"220","2010","0.2497","0.8002","2.5777"
"220","2011","0.2942","0.8205","2.5658"
"220","2012","0.3049","0.8302","2.6499"
"220","2013","0.3159","0.8472","2.7924"
"220","2014","0.4183","0.845","2.7336"
"220","2030","0.3231","1.0184","2.9439"
"220","2050","0.3941","1.0731","3.2008"
"221","1961",NA,"0.1846","3.495"
"221","1962",NA,"0.1877","3.5455"
"221","1963",NA,"0.1909","3.596"
"221","1964",NA,"0.1934","3.652"
"221","1965",NA,"0.197","3.718"
"221","1966",NA,"0.2004","3.7785"
"221","1967",NA,"0.2027","3.835"
"221","1968",NA,"0.2055","3.8965"
"221","1969",NA,"0.2079","3.963"
"221","1970",NA,"0.2134","4.079"
"221","1971",NA,"0.2234","4.283"
"221","1972",NA,"0.2493","4.8096"
"221","1973",NA,"0.2796","5.4529"
"221","1974",NA,"0.3165","6.2358"
"221","1975",NA,"0.3525","7.0239"
"221","1976",NA,"0.3932","7.8738"
"221","1977",NA,"0.4312","8.6625"
"221","1978",NA,"0.4488","9.2355"
"221","1979",NA,"0.4837","9.9284"
"221","1980",NA,"0.5276","10.7977"
"221","1981",NA,"0.5671","11.5585"
"221","1982",NA,"0.597","11.8647"
"221","1983",NA,"0.6159","12.253"
"221","1984",NA,"0.6082","12.1619"
"221","1985",NA,"0.6498","12.964"
"221","1986",NA,"0.6641","13.12"
"221","1987",NA,"0.6818","13.36"
"221","1988",NA,"0.6972","13.5005"
"221","1989",NA,"0.7128","13.5965"
"221","1990",NA,"0.7336","13.9905"
"221","1991",NA,"0.7706","14.903"
"221","1992",NA,"0.8123","15.964"
"221","1993",NA,"0.8485","16.88"
"221","1994",NA,"0.8936","17.8732"
"221","1995",NA,"0.9227","18.4564"
"221","1996",NA,"0.9592","19.1107"
"221","1997",NA,"1.0063","19.868"
"221","1998",NA,"1.0488","20.6105"
"221","1999",NA,"1.1337","22.241"
"221","2000",NA,"1.0698","22.2384"
"221","2001",NA,"1.0996","22.9373"
"221","2002",NA,"1.1098","23.1426"
"221","2003",NA,"1.1935","24.0486"
"221","2004",NA,"1.2644","24.7111"
"221","2005",NA,"1.3552","26.1904"
"221","2006",NA,"1.3764","26.761"
"221","2007",NA,"1.3977","27.2282"
"221","2008",NA,"1.4251","27.77"
"221","2009",NA,"1.45","28.2879"
"221","2010",NA,"1.5696","29.5502"
"221","2011",NA,"1.6","30.1406"
"221","2012",NA,"1.6279","30.7082"
"221","2013",NA,"2.0143","38.302"
"221","2014",NA,"2.0191","38.2245"
"221","2030",NA,"1.3109","22.7874"
"221","2050",NA,"1.4989","25.3864"
"222","1961",NA,"2.2718","61.927"
"222","1962",NA,"2.083","56.8143"
"222","1963",NA,"2.025","54.9942"
"222","1964",NA,"2.1659","59.605"
"222","1965",NA,"2.2755","62.504"
"222","1966",NA,"2.4148","66.345"
"222","1967",NA,"2.4227","65.039"
"222","1968",NA,"2.3857","63.025"
"222","1969",NA,"2.4931","66.304"
"222","1970",NA,"2.5077","66.482"
"222","1971",NA,"2.6821","71.9843"
"222","1972",NA,"2.7987","75.158"
"222","1973",NA,"2.8099","75.473"
"222","1974",NA,"2.8984","78.583"
"222","1975",NA,"2.9568","80.883"
"222","1976",NA,"2.9799","80.0183"
"222","1977",NA,"3.0643","80.6048"
"222","1978",NA,"2.7436","70.9098"
"222","1979",NA,"2.4627","57.9679"
"222","1980",NA,"2.6446","63.3138"
"222","1981",NA,"2.5992","60.981"
"222","1982",NA,"2.7608","62.9737"
"222","1983",NA,"2.7245","65.0157"
"222","1984",NA,"2.9182","67.8585"
"222","1985",NA,"3.0366","70.1336"
"222","1986",NA,"2.982","67.4346"
"222","1987",NA,"3.187","72.7576"
"222","1988",NA,"3.2137","72.4118"
"222","1989",NA,"3.229","72.1544"
"222","1990",NA,"3.3879","74.3383"
"222","1991",NA,"3.4449","76.5117"
"222","1992",NA,"3.4329","77.6469"
"222","1993",NA,"3.6171","82.5981"
"222","1994",NA,"3.3151","78.5419"
"222","1995",NA,"3.2979","77.9824"
"222","1996",NA,"3.5577","83.9256"
"222","1997",NA,"3.5457","80.761"
"222","1998",NA,"3.7937","82.9926"
"222","1999",NA,"3.9469","85.1387"
"222","2000",NA,"4.1501","88.7109"
"222","2001",NA,"4.203","88.8186"
"222","2002",NA,"4.1922","88.665"
"222","2003",NA,"4.0743","84.6356"
"222","2004",NA,"4.1876","85.1745"
"222","2005",NA,"4.2593","87.9381"
"222","2006",NA,"4.2368","90.4657"
"222","2007",NA,"4.426","91.696"
"222","2008",NA,"4.3947","89.437"
"222","2009",NA,"4.3871","89.1948"
"222","2010",NA,"4.5389","87.6635"
"222","2011",NA,"4.4277","86.1425"
"222","2012",NA,"4.5075","85.1466"
"222","2013",NA,"4.6552","85.1305"
"222","2014",NA,"4.4911","83.8361"
"222","2030",NA,"5.7874","109.0494"
"222","2050",NA,"6.7918","118.333"
"223","1961","16.52","29.922","846.6525"
"223","1962","22.68","29.6835","831.2852"
"223","1963","15.4","29.8829","830.7287"
"223","1964","9.8","30.0138","833.4547"
"223","1965","14","30.7762","852.7269"
"223","1966","18.2","31.13","859.1242"
"223","1967","16.8","32.1403","888.095"
"223","1968","12.6","32.5659","903.8856"
"223","1969","15.82","32.2271","894.3751"
"223","1970","18.48","31.1314","866.8211"
"223","1971","18.2","30.3178","845.3291"
"223","1972","14.28","30.3357","849.162"
"223","1973","16.66","30.5418","857.533"
"223","1974","16.24","30.8642","870.213"
"223","1975","15.33","31.0793","877.266"
"223","1976","15.12","31.7919","896.383"
"223","1977","16.226","32.3974","909.6291"
"223","1978","19.6","32.9087","927.4494"
"223","1979","21","33.768","950.9016"
"223","1980","14.56","34.795","984.3016"
"223","1981","20.37","35.5677","1010.4061"
"223","1982","21.658","34.9715","1006.1729"
"223","1983","19.6","32.4237","942.0558"
"223","1984","17.9054","32.0447","922.0007"
"223","1985","16.7384","28.3741","799.3707"
"223","1986","15.4","28.8208","814.9958"
"223","1987","14.84","29.0999","828.2646"
"223","1988","14.2727","28.9832","825.5733"
"223","1989","18.48","28.6578","823.2936"
"223","1990","12.9774","27.5232","790.1413"
"223","1991","11.312","26.5377","743.7392"
"223","1992","12.0338","27.4041","758.7242"
"223","1993","12.5558","27.2393","749.2282"
"223","1994","11.34","27.0625","734.5233"
"223","1995","14","26.58","717.7858"
"223","1996","15.358","25.4935","700.0843"
"223","1997","15.4","25.2224","690.985"
"223","1998","16.8","23.9815","646.9094"
"223","1999","18.2","24.3323","635.5404"
"223","2000","16.24","24.0719","633.5196"
"223","2001","16.52","23.3541","607.1802"
"223","2002","16.8","21.8143","580.95"
"223","2003","18.2","21.6719","555.6005"
"223","2004","19.6","20.7784","537.8505"
"223","2005","23.8","21.2537","545.2748"
"223","2006","27.748","22.0834","562.031"
"223","2007","26.2637","22.7491","575.0541"
"223","2008","27.858","21.8462","573.8341"
"223","2009","27.0035","21.2313","557.8839"
"223","2010","27.7105","20.866","543.1893"
"223","2011","27.832","22.1812","580.8954"
"223","2012","33.5216","26.3066","702.6238"
"223","2013","30.9652","27.4203","734.7885"
"223","2014","31.0464","27.5995","738.7783"
"223","2030","44.3435","30.6821","768.7695"
"223","2050","53.8234","35.7408","875.882"
"225","1961",NA,"0.3058","5.6864"
"225","1962",NA,"0.3079","5.7329"
"225","1963",NA,"0.3151","5.8707"
"225","1964",NA,"0.3249","6.0529"
"225","1965",NA,"0.3314","6.1838"
"225","1966",NA,"0.3408","6.3618"
"225","1967",NA,"0.3413","6.4223"
"225","1968",NA,"0.3467","6.5839"
"225","1969",NA,"0.3523","6.7418"
"225","1970",NA,"0.3567","6.8991"
"225","1971",NA,"0.3609","7.0606"
"225","1972",NA,"0.3533","6.9841"
"225","1973",NA,"0.375","7.498"
"225","1974",NA,"0.3314","6.7721"
"225","1975",NA,"0.2844","5.6941"
"225","1976",NA,"0.1919","3.7695"
"225","1977",NA,"0.2322","4.6092"
"225","1978",NA,"0.2734","5.4452"
"225","1979",NA,"0.2786","5.4161"
"225","1980",NA,"0.3334","5.9921"
"225","1981",NA,"0.3637","6.28"
"225","1982",NA,"0.3986","6.67"
"225","1983",NA,"0.4393","7.1741"
"225","1984",NA,"0.484","7.6831"
"225","1985",NA,"0.5127","8.2212"
"225","1986",NA,"0.5549","8.9448"
"225","1987",NA,"0.5915","9.5634"
"225","1988",NA,"0.6291","10.1969"
"225","1989",NA,"0.6738","10.8761"
"225","1990",NA,"0.7159","11.6372"
"225","1991",NA,"0.7626","12.4516"
"225","1992",NA,"0.8075","13.3177"
"225","1993",NA,"0.8606","14.2514"
"225","1994",NA,"0.9636","15.253"
"225","1995",NA,"1.0236","16.3203"
"225","1996",NA,"1.143","17.4623"
"225","1997",NA,"1.1901","18.6843"
"225","1998",NA,"1.2386","20.1206"
"225","1999",NA,"1.3461","21.5615"
"225","2000",NA,"1.3766","22.6559"
"225","2001",NA,"1.4303","24.0105"
"225","2002",NA,"1.5069","25.3423"
"225","2003",NA,"1.6308","26.6235"
"225","2004",NA,"1.66","26.7268"
"225","2005",NA,"1.8328","30.6933"
"225","2006",NA,"1.8649","32.2911"
"225","2007",NA,"1.9148","33.9781"
"225","2008",NA,"2.082","35.7441"
"225","2009",NA,"2.2279","38.3005"
"225","2010",NA,"2.173","36.301"
"225","2011",NA,"2.2102","36.4767"
"225","2012",NA,"2.2242","36.8841"
"225","2013",NA,"2.4212","40.9533"
"225","2014",NA,"2.4918","42.0355"
"225","2030",NA,"2.2135","33.338"
"225","2050",NA,"2.7543","34.3596"
"226","1961","0.1841","4.3506","138.594"
"226","1962","0.2238","4.1045","130.2606"
"226","1963","0.0963","4.1444","131.6626"
"226","1964","0.1388","4.1069","130.3967"
"226","1965","0.28","4.1451","131.0969"
"226","1966","0.21","4.1491","131.0969"
"226","1967","0.42","4.2915","135.5524"
"226","1968","0.35","4.3327","136.8843"
"226","1969","0.49","4.5976","145.5641"
"226","1970","1.0935","4.9552","156.663"
"226","1971","1.68","5.0102","157.2887"
"226","1972","1.253","5.2156","164.1869"
"226","1973","0.686","5.393","170.2903"
"226","1974","1.211","5.5171","174.3643"
"226","1975","1.253","5.7017","179.3495"
"226","1976","1.7086","5.9214","184.0553"
"226","1977","1.372","5.963","182.4034"
"226","1978","1.708","6.3121","198.2863"
"226","1979","0.84","6.3303","197.9709"
"226","1980","0.77","5.8658","181.8552"
"226","1981","0.84","5.8854","181.9738"
"226","1982","1.05","6.026","185.5688"
"226","1983","1.19","6.1413","188.3483"
"226","1984","1.19","6.3103","193.6259"
"226","1985","0.98","6.4647","197.3221"
"226","1986","1.33","6.6957","203.815"
"226","1987","1.12","5.4734","159.1026"
"226","1988","1.19","5.8814","172.9981"
"226","1989","2.24","6.3813","180.5059"
"226","1990","2.73","7.3853","199.5082"
"226","1991","3.15","7.7112","208.181"
"226","1992","3.5","7.8526","211.983"
"226","1993","3.71","8.095","218.543"
"226","1994","3.85","7.9033","210.318"
"226","1995","3.85","8.1096","215.705"
"226","1996","4.06","8.2497","218.939"
"226","1997","4.2","8.4835","224.971"
"226","1998","4.48","8.7597","233.048"
"226","1999","4.76","9.0157","240.063"
"226","2000","5.04","9.3436","245.9675"
"226","2001","5.32","9.6999","253.787"
"226","2002","5.6","10.0426","268.0198"
"226","2003","6.02","10.4131","285.686"
"226","2004","6.51","10.6747","293.962"
"226","2005","7.14","11.0044","303.302"
"226","2006","7.91","11.1197","311.8211"
"226","2007","8.33","11.5215","321.3224"
"226","2008","8.96","16.5406","475.0352"
"226","2009","6.02","17.0771","489.3168"
"226","2010","6.09","17.6336","503.9707"
"226","2011","6.3","18.1524","517.5665"
"226","2012","6.44","18.6896","531.22"
"226","2013","6.51","18.914","539.9125"
"226","2014","6.65","19.3971","558.891"
"226","2030","14.9945","19.5801","452.8281"
"226","2050","21.3118","29.4766","597.5425"
"227","1961",NA,"0.0778","0.0055"
"227","1962",NA,"0.0778","0.0055"
"227","1963",NA,"0.0778","0.0055"
"227","1964",NA,"0.0778","0.0055"
"227","1965",NA,"0.0778","0.0055"
"227","1966",NA,"0.0778","0.0055"
"227","1967",NA,"0.0778","0.0055"
"227","1968",NA,"0.0778","0.0055"
"227","1969",NA,"0.0778","0.0055"
"227","1970",NA,"0.0778","0.0055"
"227","1971",NA,"0.0778","0.0055"
"227","1972",NA,"0.0778","0.0055"
"227","1973",NA,"0.0778","0.0055"
"227","1974",NA,"0.0778","0.0055"
"227","1975",NA,"0.0778","0.0055"
"227","1976",NA,"0.0778","0.0055"
"227","1977",NA,"0.0792","0.0056"
"227","1978",NA,"0.0802","0.0057"
"227","1979",NA,"0.0848","0.0061"
"227","1980",NA,"0.0894","0.0065"
"227","1981",NA,"0.0822","0.0059"
"227","1982",NA,"0.1004","0.0073"
"227","1983",NA,"0.0936","0.0071"
"227","1984",NA,"0.1115","0.0086"
"227","1985",NA,"0.1293","0.0095"
"227","1986",NA,"0.1292","0.0091"
"227","1987",NA,"0.116","0.0082"
"227","1988",NA,"0.1152","0.0081"
"227","1989",NA,"0.1579","0.0112"
"227","1990",NA,"0.1595","0.0113"
"227","1991",NA,"0.1825","0.0129"
"227","1992",NA,"0.1839","0.013"
"227","1993",NA,"0.1782","0.0126"
"227","1994",NA,"0.1811","0.0128"
"227","1995",NA,"0.1811","0.0128"
"227","1996",NA,"0.1812","0.0128"
"227","1997",NA,"0.184","0.013"
"227","1998",NA,"0.184","0.013"
"227","1999",NA,"0.1869","0.0132"
"227","2000",NA,"0.1869","0.0132"
"227","2001",NA,"0.1869","0.0132"
"227","2002",NA,"0.1912","0.0135"
"227","2003",NA,"0.1912","0.0135"
"227","2004",NA,"0.1912","0.0135"
"227","2005",NA,"0.1912","0.0135"
"227","2006",NA,"0.1912","0.0135"
"227","2007",NA,"0.1927","0.0136"
"227","2008",NA,"0.1927","0.0136"
"227","2009",NA,"0.1927","0.0136"
"227","2010",NA,"0.1927","0.0136"
"227","2011",NA,"0.1927","0.0136"
"227","2012",NA,"0.1927","0.0136"
"227","2013",NA,"0.1927","0.0136"
"227","2030",NA,"0.2955","0.0208"
"227","2050",NA,"0.4145","0.0292"
"228","1961","33.04","960.943","7232.5259"
"228","1962","33.32","1033.1281","7696.9904"
"228","1963","41.16","1074.7311","8064.2972"
"228","1964","53.48","966.084","7884.3848"
"228","1965","60.76","1020.4338","7935.0275"
"228","1966","69.44","1091.5708","8370.2175"
"228","1967","78.68","1122.6775","8669.149"
"228","1968","87.36","1107.8542","8693.296"
"228","1969","91.84","1095.6981","8612.44"
"228","1970","98","1127.2672","8467.6736"
"228","1971","109.2","1202.4193","8792.8071"
"228","1972","117.88","1237.9202","9006.1113"
"228","1973","129.36","1239.2397","9104.2038"
"228","1974","138.6","1272.4181","9300.9383"
"228","1975","140","1302.1928","9509.5056"
"228","1976","146.72","1268.2859","9559.6628"
"228","1977","152.88","1285.8854","9507.4818"
"228","1978","162.4","1285.8508","9685.1516"
"228","1979","170.8","1308.5216","9796.078"
"228","1980","186.48","1320.0651","9875.4186"
"228","1981","177.52","1322.9255","9858.7289"
"228","1982","181.44","1331.851","9925.9895"
"228","1983","182.308","1352.2594","10009.6635"
"228","1984","192.584","1375.1735","10181.0481"
"228","1985","187.936","1378.8153","10234.1255"
"228","1986","173.796","1375.1707","10185.8403"
"228","1987","183.96","1385.9807","10252.934"
"228","1988","187.88","1356.1027","10003.0116"
"228","1989","183.764","1367.2122","10072.435"
"228","1990","171.92","1352.6122","9978.7333"
"228","1991","167.832","1330.8349","9777.7361"
"229","1961",NA,"189.1496","1180.0774"
"229","1962",NA,"179.3954","1128.0504"
"229","1963",NA,"178.9319","1115.9882"
"229","1964",NA,"181.1826","1109.8098"
"229","1965",NA,"187.2349","1132.2577"
"229","1966",NA,"184.6653","1146.0592"
"229","1967",NA,"184.447","1147.1686"
"229","1968",NA,"185.8937","1130.5425"
"229","1969",NA,"190.1327","1135.6933"
"229","1970",NA,"194.3359","1142.2587"
"229","1971",NA,"199.1062","1154.4424"
"229","1972",NA,"204.1655","1205.6628"
"229","1973",NA,"214.3246","1275.8354"
"229","1974",NA,"213.8718","1317.1058"
"229","1975",NA,"204.4657","1285.1662"
"229","1976",NA,"200.9036","1237.0136"
"229","1977",NA,"199.5447","1154.9765"
"229","1978",NA,"197.4835","1155.6176"
"229","1979",NA,"197.8064","1159.9551"
"229","1980",NA,"195.2024","1148.8726"
"229","1981",NA,"193.4771","1134.341"
"229","1982",NA,"195.1877","1144.9125"
"229","1983",NA,"196.8599","1157.697"
"229","1984",NA,"196.4179","1159.8606"
"229","1985",NA,"193.9206","1140.9825"
"229","1986",NA,"193.6976","1220.8885"
"229","1987",NA,"192.1364","1213.3025"
"229","1988",NA,"187.9347","1203.729"
"229","1989",NA,"183.7211","1219.4585"
"229","1990",NA,"182.802","1226.124"
"229","1991",NA,"181.4695","1208.9563"
"229","1992",NA,"180.6581","1212.1495"
"229","1993",NA,"181.0441","1206.4885"
"229","1994",NA,"182.5648","1210.2969"
"229","1995",NA,"178.3883","1193.4995"
"229","1996",NA,"178.8637","1193.189"
"229","1997",NA,"179.4019","1170.0418"
"229","1998",NA,"177.6601","1174.4965"
"229","1999",NA,"171.4331","1169.3266"
"229","2000",NA,"163.6132","1129.4418"
"229","2001",NA,"154.4717","1047.7166"
"229","2002",NA,"150.2322","1024.3732"
"229","2003",NA,"147.0233","1031.7521"
"229","2004",NA,"146.9757","1030.6389"
"229","2005",NA,"144.3503","1030.2032"
"229","2006",NA,"142.9342","1014.3805"
