"fao_code","iso","year","value","flow"
"211","che","1981","296000","production"
"211","che","1962","250000","production"
"211","che","1976","222000","production"
"211","che","1996","244000","production"
"211","che","1967","260000","production"
"211","che","2013","113227","production"
"211","che","1965","250000","production"
"211","che","1973","250000","production"
"211","che","1978","241000","production"
"211","che","1970","268000","production"
"211","che","2014","136332","production"
"211","che","2006","239000","production"
"213","tkm","2012","0","production"
"213","tkm","2014","0","production"
"213","tkm","2013","0","production"
"214","twn","1987","331000","production"
"214","twn","1995","364600","production"
"214","twn","1990","364000","production"
"214","twn","1992","367900","production"
"214","twn","1966","28000","production"
"214","twn","1977","199000","production"
"214","twn","2006","370200","production"
"214","twn","2010","370200","production"
"214","twn","1969","72200","production"
"214","twn","2008","370200","production"
"214","twn","2005","370200","production"
"214","twn","2013","370200","production"
"214","twn","2001","370200","production"
"214","twn","1968","75300","production"
"214","twn","2003","370200","production"
"214","twn","1976","149000","production"
"214","twn","1978","235000","production"
"214","twn","2004","370200","production"
"214","twn","1974","131000","production"
"214","twn","1997","346500","production"
"214","twn","1962","15500","production"
"214","twn","1988","342000","production"
"214","twn","1993","315400","production"
"214","twn","2009","370200","production"
"214","twn","2011","370200","production"
"214","twn","1965","24000","production"
"214","twn","1989","377000","production"
"214","twn","2000","385500","production"
"214","twn","1981","272000","production"
"214","twn","1986","314000","production"
"214","twn","2012","370200","production"
"214","twn","1961","14500","production"
"214","twn","1964","23300","production"
"214","twn","1971","127000","production"
"214","twn","1982","222000","production"
"214","twn","2002","370200","production"
"214","twn","1980","235000","production"
"214","twn","2007","370200","production"
"214","twn","2014","370200","production"
"214","twn","1975","123000","production"
"214","twn","1998","339000","production"
"214","twn","1963","20200","production"
"214","twn","1984","240000","production"
"214","twn","1979","235000","production"
"214","twn","1983","231000","production"
"214","twn","1973","135000","production"
"214","twn","1994","325800","production"
"214","twn","1967","52900","production"
"214","twn","1991","411300","production"
"214","twn","1985","261000","production"
"214","twn","1996","326100","production"
"214","twn","1999","368400","production"
"214","twn","1972","130000","production"
"214","twn","1970","120000","production"
"215","tza","1988","35000","production"
"215","tza","2008","56000","production"
"215","tza","2005","56000","production"
"215","tza","2009","56000","production"
"215","tza","2007","56000","production"
"215","tza","1990","52000","production"
"215","tza","1992","52000","production"
"215","tza","2002","52000","production"
"215","tza","2012","56000","production"
"215","tza","1998","52000","production"
"215","tza","2006","56000","production"
"215","tza","1994","52000","production"
"215","tza","1991","52000","production"
"215","tza","2003","56000","production"
"215","tza","2014","56000","production"
"215","tza","2000","52000","production"
"215","tza","1999","52000","production"
"215","tza","2001","52000","production"
"215","tza","1997","52000","production"
"215","tza","2011","56000","production"
"215","tza","2004","56000","production"
"215","tza","1989","35000","production"
"215","tza","1995","52000","production"
"215","tza","1987","37000","production"
"215","tza","2010","56000","production"
"215","tza","1993","52000","production"
"215","tza","2013","56000","production"
"215","tza","1996","52000","production"
"216","tha","1995","160000","production"
"216","tha","2010","1014000","production"
"216","tha","2004","916000","production"
"216","tha","2014","1010000","production"
"216","tha","1998","544000","production"
"216","tha","2002","919000","production"
"216","tha","1994","64000","production"
"216","tha","1996","408000","production"
"216","tha","2000","764000","production"
"216","tha","2008","818000","production"
"216","tha","2003","916000","production"
"216","tha","1999","756000","production"
"216","tha","2006","991000","production"
"216","tha","2011","1001000","production"
"216","tha","2005","916000","production"
"216","tha","2001","919000","production"
"216","tha","2009","1077000","production"
"216","tha","1997","465000","production"
"216","tha","2012","974000","production"
"216","tha","2007","1025000","production"
"216","tha","2013","1010000","production"
"223","tur","1971","184600","production"
"223","tur","2010","65000","production"
"223","tur","2006","85000","production"
"223","tur","1984","375100","production"
"223","tur","1963","68700","production"
"223","tur","1972","235000","production"
"223","tur","1965","76000","production"
"223","tur","2002","225000","production"
"223","tur","1983","317800","production"
"223","tur","1990","333000","production"
"223","tur","1982","283500","production"
"223","tur","1988","351100","production"
"223","tur","1985","352100","production"
"223","tur","2014","70000","production"
"223","tur","1976","238000","production"
"223","tur","1997","278000","production"
"223","tur","2008","65000","production"
"223","tur","1966","78300","production"
"223","tur","1999","250000","production"
"223","tur","1981","289500","production"
"223","tur","1961","39600","production"
"223","tur","1998","290000","production"
"223","tur","1989","375100","production"
"223","tur","1973","322000","production"
"223","tur","2003","225000","production"
"223","tur","1987","365100","production"
"223","tur","1974","283000","production"
"223","tur","2012","63000","production"
"223","tur","1995","413000","production"
"223","tur","1969","78500","production"
"223","tur","2001","236000","production"
"223","tur","1968","80000","production"
"223","tur","1980","282600","production"
"223","tur","1978","168000","production"
"223","tur","1962","67200","production"
"223","tur","1979","284600","production"
"223","tur","2011","75000","production"
"223","tur","2005","225000","production"
"223","tur","1993","258000","production"
"223","tur","1964","76000","production"
"223","tur","2009","56000","production"
"223","tur","2000","306000","production"
"223","tur","1996","336000","production"
"223","tur","1994","328000","production"
"223","tur","2013","65000","production"
"223","tur","1992","339000","production"
"223","tur","1975","262000","production"
"223","tur","2007","75000","production"
"223","tur","1970","101600","production"
"223","tur","2004","225000","production"
"223","tur","1967","76900","production"
"223","tur","1986","376100","production"
"223","tur","1991","304000","production"
"223","tur","1977","264000","production"
"228","mon","1982","9222000","production"
"228","mon","1966","4768000","production"
"228","mon","1978","9391000","production"
"228","mon","1974","8295000","production"
"228","mon","1981","9067000","production"
"228","mon","1968","5527500","production"
"228","mon","1990","10394000","production"
"228","mon","1965","4251900","production"
"228","mon","1976","8984000","production"
"228","mon","1973","7730600","production"
"228","mon","1980","8824000","production"
"228","mon","1970","6678800","production"
"228","mon","1961","3442600","production"
"228","mon","1991","8662000","production"
"228","mon","1967","5210800","production"
"228","mon","1987","10496000","production"
"228","mon","1962","3716500","production"
"228","mon","1984","10100000","production"
"228","mon","1964","3856400","production"
"228","mon","1989","11326000","production"
"228","mon","1972","7380600","production"
"228","mon","1975","8585000","production"
"228","mon","1985","10374000","production"
"228","mon","1983","9803000","production"
