iso,CEDS_grd_sector,VOC01,VOC02,VOC03,VOC04,VOC05,VOC06,VOC07,VOC08,VOC09,VOC12,VOC13,VOC14,VOC15,VOC16,VOC17,VOC18,VOC19,VOC20,VOC21,VOC22,VOC23,VOC24,VOC25
kor,AGR,0.101392255,0.075104821,0.021185542,0.006701418,0.014830164,0.013595081,0.009629244,0.07490917,0.064243467,0.081844276,0.101591658,0.044335104,0.013198878,0,0.010197809,0,0.052526031,0,0.012949123,0.045476903,0.008635795,0.247653262,0
kwt,AGR,0.101345383,0.075070605,0.021175155,0.006698058,0.014824916,0.013590324,0.010085304,0.074873318,0.064212852,0.081805938,0.101545959,0.044314267,0.01319231,0,0.010192836,0,0.052500938,0,0.012943242,0.045456562,0.008633171,0.24753886,0
lao,AGR,0.10133313,0.075061595,0.021172562,0.006697316,0.014823043,0.013588736,0.010204871,0.074864186,0.064205136,0.081796062,0.10153369,0.044308964,0.013190763,0,0.010191554,0,0.052494586,0,0.012941647,0.045451057,0.008632081,0.247509019,0
lbn,AGR,0.101325399,0.075055847,0.021170921,0.006696784,0.014821898,0.013587677,0.010280277,0.074858514,0.064200232,0.081789862,0.101525979,0.044305604,0.013189755,0,0.010190763,0,0.052490561,0,0.012940667,0.045447619,0.008631428,0.247490214,0
lbr,AGR,0.101335849,0.075063599,0.021173111,0.006697484,0.014823441,0.013589098,0.010178169,0.074866219,0.064206877,0.08179829,0.101536441,0.044310174,0.013191131,0,0.010191823,0,0.052495974,0,0.012941997,0.045452293,0.008632314,0.247515717,0
lby,AGR,0.101333278,0.075073221,0.021167327,0.006687363,0.0148224,0.013595483,0.010190767,0.074857445,0.064210417,0.08179552,0.101548652,0.044307577,0.013188619,0,0.010182191,0,0.052499844,0,0.012942952,0.045453958,0.008632093,0.247510894,0
lca,AGR,0.101332411,0.075060962,0.021172484,0.006697189,0.014822916,0.013588684,0.010211654,0.074863683,0.064204765,0.081795537,0.10153291,0.044308665,0.013190711,0,0.010191453,0,0.052494274,0,0.012941605,0.045450733,0.008632021,0.247507343,0
lie,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lka,AGR,0.101334527,0.075062543,0.021172852,0.006697319,0.01482316,0.013588923,0.010191679,0.07486526,0.064205971,0.081797176,0.101535082,0.044309596,0.013190923,0,0.010191682,0,0.052495275,0,0.012941816,0.045451666,0.008632145,0.247512406,0
lso,AGR,0.101339644,0.07506642,0.021173911,0.00669777,0.014824009,0.013589613,0.010140824,0.074869067,0.064209277,0.081801374,0.101540269,0.044311841,0.013191651,0,0.010192204,0,0.052497949,0,0.012942484,0.045454012,0.008632649,0.247525032,0
ltu,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lux,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mac,AGR,0.101427259,0.075131297,0.02119222,0.006703524,0.014836814,0.013601359,0.009285259,0.074933756,0.064264793,0.081872081,0.10162804,0.044350143,0.013203036,0,0.010201019,0,0.052543337,0,0.01295367,0.045493301,0.008640095,0.247738996,0
mar,AGR,0.101328621,0.075055528,0.021171435,0.006697532,0.014822535,0.013588343,0.010258581,0.074860846,0.064201148,0.081792098,0.101528179,0.044303996,0.013189572,0,0.010192444,0,0.052491744,0,0.012940468,0.045448699,0.008632646,0.247495584,0
mco,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,AGR,0.101381872,0.075098705,0.021182451,0.006700493,0.014830213,0.013594632,0.009726631,0.074900303,0.064235454,0.081835468,0.101583025,0.044330059,0.013197239,0,0.010196644,0,0.052519777,0,0.012947947,0.045473541,0.008636233,0.247629314,0
mdg,AGR,0.101334968,0.07506348,0.02117297,0.00669788,0.014823635,0.013589408,0.01018053,0.074865828,0.064206238,0.081798055,0.101536397,0.044309849,0.013191593,0,0.010192268,0,0.052495667,0,0.012941943,0.045452,0.008632745,0.247514547,0
mdv,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mex,AGR,0.101332754,0.07506131,0.021172461,0.00669728,0.014822991,0.013588682,0.010208372,0.074863936,0.06420491,0.081795788,0.101533339,0.044308815,0.013190729,0,0.010191512,0,0.052494379,0,0.012941603,0.045450908,0.008632051,0.247508181,0
mhl,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,AGR,0.101336846,0.075067358,0.021178193,0.006694715,0.014821338,0.01358957,0.010176774,0.074864272,0.064202632,0.081801757,0.101539077,0.044307294,0.013194439,0,0.010194136,0,0.052494665,0,0.012940516,0.045449419,0.008633579,0.24751342,0
mli,AGR,0.101332137,0.075056651,0.021181536,0.006712851,0.014816562,0.013575178,0.010237963,0.074863151,0.064189948,0.081797967,0.101548528,0.044292785,0.013182483,0,0.010188976,0,0.052487001,0,0.012944082,0.045443451,0.008635748,0.247513001,0
mlt,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmr,AGR,0.101333124,0.075061552,0.021172541,0.006697305,0.014823045,0.013588729,0.010204853,0.074864212,0.064205139,0.081796088,0.101533701,0.044308969,0.013190778,0,0.010191553,0,0.052494562,0,0.012941648,0.045451075,0.008632078,0.247509047,0
mng,AGR,0.101428936,0.075129642,0.021193901,0.006701298,0.014835967,0.013601686,0.009285239,0.074936796,0.064262341,0.081871567,0.101627827,0.044347254,0.01320335,0,0.010201264,0,0.052544597,0,0.012951676,0.045493768,0.008642233,0.24774066,0
mnp,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,AGR,0.101334415,0.075062577,0.021172822,0.006697345,0.014823289,0.013588913,0.010192185,0.07486514,0.064206021,0.081797199,0.101534842,0.04430953,0.013191005,0,0.010191632,0,0.052495244,0,0.012941807,0.04545168,0.00863217,0.247512184,0
mrt,AGR,0.101334292,0.075062441,0.021172781,0.006697378,0.014823217,0.013588886,0.010193386,0.074865055,0.064205884,0.081797029,0.101534872,0.044309488,0.013190929,0,0.010191665,0,0.052495176,0,0.012941796,0.045451603,0.008632185,0.247511938,0
msr,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,AGR,0.101332411,0.075060962,0.021172484,0.006697189,0.014822916,0.013588684,0.010211654,0.074863683,0.064204765,0.081795537,0.10153291,0.044308665,0.013190711,0,0.010191453,0,0.052494274,0,0.012941605,0.045450733,0.008632021,0.247507343,0
mus,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,AGR,0.101334462,0.07506256,0.021172823,0.006697393,0.014823231,0.013588917,0.010191777,0.074865192,0.064205982,0.081797152,0.101535051,0.044309559,0.013190957,0,0.010191676,0,0.052495256,0,0.012941821,0.045451667,0.008632192,0.247512333,0
mys,AGR,0.101333124,0.075061563,0.021172539,0.006697304,0.014823039,0.013588731,0.01020486,0.074864197,0.064205142,0.081796073,0.101533693,0.044308978,0.013190778,0,0.010191549,0,0.052494562,0,0.01294165,0.045451076,0.00863208,0.247509061,0
myt,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nam,AGR,0.101333484,0.075061871,0.021172585,0.006697211,0.014823122,0.013588662,0.010201839,0.074864453,0.064205332,0.081796426,0.101533814,0.044309071,0.013190929,0,0.01019151,0,0.052494714,0,0.012941668,0.045451291,0.008632122,0.247509896,0
ncl,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ner,AGR,0.101334498,0.07506257,0.021172822,0.006697392,0.01482324,0.013588916,0.010191486,0.074865219,0.064206005,0.081797181,0.101535096,0.044309575,0.013190958,0,0.010191689,0,0.052495287,0,0.012941825,0.045451692,0.008632197,0.247512353,0
nfk,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nga,AGR,0.101334458,0.075062558,0.021172824,0.006697393,0.01482324,0.013588913,0.010191685,0.074865215,0.064205993,0.081797157,0.101535064,0.044309557,0.013190953,0,0.010191686,0,0.052495271,0,0.012941822,0.045451678,0.008632195,0.24751234,0
nic,AGR,0.101333425,0.075061793,0.0211726,0.006697323,0.014823089,0.013588773,0.010201821,0.074864426,0.06420533,0.081796323,0.101534021,0.04430911,0.013190816,0,0.010191583,0,0.052494731,0,0.012941689,0.045451206,0.008632105,0.247509835,0
niu,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,AGR,0.101212057,0.074971889,0.021312458,0.007023769,0.014468849,0.013742155,0.010239152,0.074947858,0.064128441,0.081698344,0.10159883,0.044256039,0.013358001,0,0.010179373,0,0.05230077,0,0.0128454,0.045396767,0.008621767,0.247698082,0
npl,AGR,0.10133449,0.075062592,0.021172827,0.006697406,0.014823235,0.013588903,0.010191417,0.074865214,0.064206011,0.081797192,0.101535087,0.044309571,0.013190952,0,0.010191686,0,0.052495274,0,0.012941824,0.045451692,0.008632195,0.24751243,0
nru,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omn,AGR,0.101393095,0.075094995,0.021167067,0.006640915,0.014764223,0.013585219,0.009862977,0.074929733,0.064188549,0.081803235,0.101568388,0.044297529,0.013217271,0,0.010188916,0,0.052545265,0,0.012938305,0.045497286,0.008673879,0.247643153,0
pak,AGR,0.10133463,0.075062677,0.021172856,0.006697404,0.01482326,0.013588935,0.010190091,0.074865325,0.064206098,0.081797287,0.101535228,0.044309636,0.013190975,0,0.010191701,0,0.052495351,0,0.012941842,0.045451751,0.008632209,0.247512744,0
pan,AGR,0.101333599,0.075061927,0.021172642,0.006697335,0.014823121,0.013588795,0.010200085,0.074864569,0.064205441,0.081796478,0.101534203,0.044309181,0.01319084,0,0.010191598,0,0.052494826,0,0.012941708,0.045451288,0.008632121,0.247510245,0
pcn,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,AGR,0.101332952,0.075061461,0.021172495,0.006697284,0.014823006,0.013588693,0.010206543,0.074864087,0.06420502,0.081795943,0.101533529,0.044308886,0.013190718,0,0.010191509,0,0.05249449,0,0.012941631,0.045451007,0.008632072,0.247508674,0
phl,AGR,0.101334251,0.075062157,0.021173056,0.006697526,0.014823344,0.013588466,0.010193844,0.074864943,0.064205857,0.081797278,0.101534344,0.044309405,0.013191165,0,0.010191734,0,0.052495013,0,0.012941853,0.045451309,0.008632481,0.247511974,0
plw,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
png,AGR,0.101334458,0.075060705,0.021172436,0.006697011,0.014822392,0.013588983,0.010194648,0.074863526,0.064205115,0.081798535,0.101535781,0.044310708,0.01319111,0,0.010192008,0,0.052495538,0,0.012941084,0.045450864,0.008632374,0.247512725,0
pol,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pri,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk,AGR,0.101450609,0.075148549,0.021197091,0.006705069,0.014840233,0.013604455,0.009057673,0.074950928,0.064279533,0.081890872,0.101651334,0.044360335,0.013206029,0,0.010203411,0,0.052555419,0,0.012956652,0.045503765,0.008642127,0.247795917,0
prt,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pry,AGR,0.10133278,0.075061308,0.021172467,0.006697282,0.014822988,0.013588687,0.010208233,0.07486396,0.064204911,0.081795804,0.101533339,0.044308828,0.013190732,0,0.010191513,0,0.052494388,0,0.012941606,0.045450921,0.008632052,0.247508202,0
pse,AGR,0.10123047,0.074985117,0.021148757,0.006687566,0.01480977,0.013575932,0.011211437,0.074785896,0.064141867,0.081711225,0.101430178,0.044267245,0.013178855,0,0.010179712,0,0.052440642,0,0.012930011,0.045404874,0.008621924,0.24725852,0
pyf,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qat,AGR,0.10134472,0.075305503,0.020961075,0.006495099,0.014811125,0.013727563,0.010177828,0.074732718,0.064318087,0.081791461,0.101847032,0.044284212,0.013147869,0,0.01000151,0,0.052606639,0,0.012969278,0.045513676,0.008633069,0.247331537,0
reu,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rou,AGR,0.101379459,0.075096419,0.021182186,0.006699733,0.014830425,0.013594623,0.009754703,0.074898135,0.064234039,0.081833998,0.101580384,0.04432976,0.013195975,0,0.010197517,0,0.052517323,0,0.012947262,0.045472037,0.008636206,0.247619815,0
rus,AGR,0.10133351,0.075055952,0.021178505,0.006696916,0.014816194,0.0135913,0.010230274,0.074862607,0.064211016,0.081797504,0.10153005,0.044299111,0.01319291,0,0.010188801,0,0.052494126,0,0.012942499,0.045451598,0.008625183,0.247501944,0
rwa,AGR,0.101334506,0.075062618,0.021172834,0.006697396,0.014823243,0.013588918,0.010191174,0.074865241,0.064206019,0.081797204,0.101535103,0.044309582,0.013190959,0,0.01019169,0,0.052495291,0,0.012941829,0.045451703,0.0086322,0.247512491,0
sau,AGR,0.101565427,0.073504124,0.022105281,0.007160166,0.015307236,0.014527875,0.0100562,0.075035815,0.063853459,0.080594024,0.100768735,0.044410538,0.014690017,0,0.009728487,0,0.052614898,0,0.012538939,0.046504331,0.007930879,0.247103566,0
srb,AGR,0.10139346,0.075106422,0.021183768,0.00670068,0.01483178,0.013597707,0.009612392,0.074909323,0.064243259,0.081844681,0.101593756,0.0443367,0.01319987,0,0.0101979,0,0.05252432,0,0.012949188,0.04547887,0.008637781,0.247658145,0
sdn,AGR,0.101334427,0.075062539,0.02117281,0.006697391,0.014823229,0.013588906,0.010192023,0.074865187,0.064205962,0.081797126,0.101535024,0.044309549,0.013190945,0,0.010191681,0,0.05249525,0,0.012941815,0.045451669,0.008632193,0.247512274,0
sen,AGR,0.101334278,0.075062439,0.021172784,0.006697382,0.014823214,0.01358889,0.0101934,0.074865071,0.064205884,0.081797027,0.101534884,0.044309482,0.013190929,0,0.010191666,0,0.052495169,0,0.012941801,0.045451597,0.00863218,0.247511922,0
sgp,AGR,0.101334466,0.075062551,0.021172814,0.006697391,0.014823237,0.013588911,0.010191852,0.074865182,0.064205974,0.081797141,0.101535038,0.044309557,0.01319095,0,0.010191682,0,0.052495257,0,0.01294182,0.045451665,0.008632194,0.247512318,0
shn,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sjm,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,AGR,0.101334633,0.075062676,0.021172851,0.006697404,0.014823263,0.013588933,0.010190221,0.074865316,0.064206087,0.081797294,0.101535196,0.044309618,0.013190974,0,0.010191696,0,0.052495343,0,0.01294184,0.045451744,0.008632207,0.247512704,0
sle,AGR,0.101335863,0.075063589,0.021173113,0.006697481,0.014823442,0.013589098,0.010178059,0.074866227,0.06420687,0.081798291,0.101536463,0.044310171,0.01319113,0,0.010191823,0,0.052495981,0,0.012942001,0.045452299,0.008632311,0.247515788,0
slv,AGR,0.101334406,0.075062532,0.021172812,0.006697388,0.014823228,0.013588903,0.010192303,0.074865146,0.064205953,0.081797118,0.101534995,0.044309531,0.013190946,0,0.010191679,0,0.052495235,0,0.012941814,0.045451651,0.008632189,0.247512171,0
smr,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som,AGR,0.101334553,0.075062627,0.02117284,0.006697403,0.014823252,0.013588936,0.010190739,0.074865267,0.064206065,0.081797242,0.101535167,0.044309594,0.013190966,0,0.010191689,0,0.052495307,0,0.012941833,0.045451724,0.008632208,0.247512588,0
spm,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stp,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sur,AGR,0.101329625,0.075058999,0.021171846,0.00669708,0.014822542,0.013588238,0.010238809,0.074861588,0.064202937,0.081793295,0.101530221,0.044307443,0.013190338,0,0.010191221,0,0.052492763,0,0.012941216,0.045449513,0.008631782,0.247500543,0
svk,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,AGR,0.101212057,0.074971889,0.021312458,0.007023769,0.014468849,0.013742155,0.010239152,0.074947858,0.064128441,0.081698344,0.10159883,0.044256039,0.013358001,0,0.010179373,0,0.05230077,0,0.0128454,0.045396767,0.008621767,0.247698082,0
swz,AGR,0.101334601,0.075062646,0.021172845,0.0066974,0.014823258,0.013588929,0.01019037,0.074865303,0.06420607,0.081797272,0.10153519,0.044309615,0.01319097,0,0.010191699,0,0.052495327,0,0.012941838,0.045451737,0.008632207,0.247512722,0
syc,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syr,AGR,0.10132543,0.075055728,0.021171082,0.006696639,0.014821919,0.013587796,0.010280504,0.074858531,0.064200271,0.081789816,0.101526146,0.044305588,0.013189644,0,0.010190959,0,0.052490477,0,0.01294066,0.045447517,0.008631485,0.24748981,0
tca,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,AGR,0.10133563,0.075060177,0.02117261,0.006695901,0.014824524,0.013588199,0.010192708,0.074865055,0.064205672,0.081796646,0.101536594,0.044308498,0.013190509,0,0.010194369,0,0.052496089,0,0.012941144,0.045452437,0.008633944,0.247509293,0
tgo,AGR,0.101334352,0.07506249,0.021172802,0.006697385,0.014823221,0.013588897,0.010192759,0.074865121,0.064205924,0.081797081,0.101534941,0.044309515,0.013190939,0,0.010191676,0,0.052495194,0,0.012941807,0.045451631,0.008632187,0.247512077,0
tha,AGR,0.101333136,0.075061578,0.021172543,0.006697308,0.014823041,0.013588736,0.01020486,0.074864213,0.064205129,0.081796062,0.101533713,0.044308968,0.013190779,0,0.010191552,0,0.052494564,0,0.012941651,0.045451074,0.008632083,0.24750901,0
tjk,AGR,0.101335325,0.075063206,0.021173001,0.006697451,0.014823365,0.013589032,0.010183228,0.074865853,0.06420653,0.081797872,0.101535915,0.044309944,0.013191063,0,0.010191772,0,0.052495715,0,0.012941931,0.04545207,0.008632268,0.24751446,0
tkl,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,AGR,0.101337522,0.075064846,0.021173445,0.006697597,0.014823701,0.013589307,0.01016196,0.074867438,0.06420789,0.081799606,0.1015381,0.044310863,0.013191365,0,0.010192005,0,0.052496832,0,0.01294221,0.045453052,0.008632458,0.247519803,0
tls,AGR,0.101349308,0.075073551,0.021175922,0.006698378,0.014825384,0.013590892,0.010047036,0.074876103,0.064215353,0.081809169,0.101549883,0.044315993,0.013192889,0,0.010193172,0,0.052502967,0,0.012943717,0.045458349,0.008633427,0.247548507,0
ton,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,AGR,0.101329313,0.075058511,0.021171514,0.006697118,0.014822505,0.013588356,0.010242023,0.074861281,0.064202701,0.081793291,0.101529772,0.044307396,0.013190203,0,0.01019145,0,0.052492367,0,0.012941139,0.045449438,0.008631706,0.247499918,0
tun,AGR,0.101333278,0.075073221,0.021167327,0.006687363,0.0148224,0.013595483,0.010190767,0.074857445,0.064210417,0.08179552,0.101548652,0.044307577,0.013188619,0,0.010182191,0,0.052499844,0,0.012942952,0.045453958,0.008632093,0.247510894,0
tur,AGR,0.101343448,0.075081672,0.021193463,0.006716645,0.014906798,0.013504083,0.010132966,0.074911865,0.064163652,0.08186375,0.101418503,0.044257379,0.013184324,0,0.010176732,0,0.052550429,0,0.01297902,0.04540966,0.0086898,0.247515814,0
tuv,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,AGR,0.101427248,0.075131304,0.021192207,0.006703526,0.014836815,0.013601351,0.00928526,0.074933763,0.064264787,0.081872062,0.101628047,0.044350138,0.013203033,0,0.010201012,0,0.052543332,0,0.012953674,0.045493296,0.008640102,0.247739042,0
tza,AGR,0.101334419,0.07506252,0.021172805,0.006697396,0.01482322,0.013588906,0.010192179,0.074865168,0.064205955,0.081797133,0.101534999,0.044309552,0.013190957,0,0.01019167,0,0.052495237,0,0.012941811,0.045451656,0.008632191,0.247512226,0
uga,AGR,0.101334426,0.075062529,0.02117281,0.00669739,0.014823233,0.013588907,0.010192083,0.074865178,0.064205966,0.081797119,0.101535023,0.044309542,0.013190949,0,0.010191679,0,0.052495241,0,0.012941816,0.045451667,0.00863219,0.247512252,0
ukr,AGR,0.10137905,0.075095374,0.021182333,0.006700618,0.014829681,0.013595458,0.009754708,0.074898397,0.064233576,0.081833687,0.101580095,0.044328865,0.013196294,0,0.010196591,0,0.052518552,0,0.01294772,0.045471733,0.008635795,0.247621473,0
ury,AGR,0.101332551,0.075061174,0.021172418,0.006697344,0.01482303,0.013588581,0.010210091,0.074863818,0.064204859,0.081795562,0.101533136,0.044308658,0.013190754,0,0.010191518,0,0.052494347,0,0.0129416,0.045450838,0.008632015,0.247507705,0
usa,AGR,0.10133483,0.075062833,0.0211729,0.006697417,0.014823289,0.013588958,0.010188219,0.074865455,0.064206216,0.081797449,0.101535411,0.04430972,0.013190993,0,0.010191713,0,0.052495451,0,0.012941869,0.045451836,0.008632226,0.247513215,0
uzb,AGR,0.101350104,0.075074155,0.021176095,0.006698424,0.014825526,0.013591015,0.010038878,0.074876774,0.064215906,0.081809786,0.101550741,0.044316394,0.013192985,0,0.010193258,0,0.052503367,0,0.012943823,0.045458704,0.008633527,0.247550538,0
vct,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,AGR,0.101332684,0.075062332,0.021171816,0.006695909,0.014823707,0.013589164,0.010210369,0.074862729,0.064204956,0.081795813,0.101533628,0.044308248,0.013191688,0,0.010190544,0,0.052493711,0,0.012941129,0.045451224,0.008632044,0.247508306,0
vgb,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vnm,AGR,0.101345817,0.075071884,0.021173817,0.006698448,0.014824894,0.013589909,0.010078135,0.074874784,0.064212598,0.081806669,0.101547548,0.04431468,0.013193152,0,0.010194268,0,0.052501325,0,0.012942771,0.045456508,0.008633283,0.247539512,0
vut,AGR,0.101334616,0.075062673,0.021172833,0.006697403,0.014823256,0.013588924,0.010190365,0.074865295,0.064206111,0.081797298,0.101535171,0.04430961,0.013190957,0,0.010191692,0,0.052495322,0,0.012941851,0.045451746,0.008632215,0.247512663,0
wlf,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,AGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,AGR,0.101565427,0.073504124,0.022105281,0.007160166,0.015307236,0.014527875,0.0100562,0.075035815,0.063853459,0.080594024,0.100768735,0.044410538,0.014690017,0,0.009728487,0,0.052614898,0,0.012538939,0.046504331,0.007930879,0.247103566,0
zaf,AGR,0.101333829,0.075062207,0.021172666,0.00669748,0.014823084,0.013588738,0.010197941,0.074864737,0.064205664,0.08179661,0.101534536,0.044309283,0.013190932,0,0.01019144,0,0.052494859,0,0.012941697,0.045451401,0.008632306,0.247510591,0
zmb,AGR,0.101333941,0.075062166,0.021172708,0.006697358,0.014823161,0.013588843,0.010196865,0.074864824,0.064205657,0.081796748,0.101534529,0.044309327,0.013190881,0,0.01019163,0,0.052494982,0,0.012941752,0.045451437,0.008632149,0.247511044,0
